,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
392,0,59,59,3,15.6,9,0,0,0,83,1,53,1.6,12,8,1.0,97,3,39,5,2.2,4.8501706,6170959.08,75307.67104
393,11,294,291,1,17.3,8,0,1,3,102,1,66,2.8,8,15,0.25,76,3,18,5,2.7,5.9524821,11995308.0,146385.4641
394,4,245,242,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,30,0,101,2,2.33,5.13677159,6925712.04,84518.34427
395,7,10,10,4,15.6,8,0,1,3,14,0,11,3.0,4,15,0.25,6,0,77,5,1.91,4.21082993,4437108.0,54148.51489
396,10,456,453,3,15.6,15,0,1,3,106,1,70,1.8,8,15,0.25,35,0,106,5,2.1,4.6297083,10933247.52,133424.545
397,10,458,455,3,14.0,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.9,4.1887837,8340696.0,101786.1863
398,4,354,351,5,15.6,5,1,1,14,102,1,66,2.8,8,15,0.25,101,3,66,5,1.78,3.92422894,24115104.0,294290.125
399,10,490,487,4,14.0,10,0,0,9,97,1,62,2.7,16,11,1.0,53,2,55,5,1.13,2.49122399,23341500.0,284849.402
400,10,208,205,3,15.6,0,0,0,0,37,1,22,1.1,4,8,1.0,43,2,45,5,2.2,4.8501706,2720952.0,33205.30171
401,2,141,138,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,75,3,17,5,2.9,6.3934067,13595868.0,165917.9945
402,10,456,453,3,15.6,15,0,1,3,83,1,53,1.6,8,16,1.25,35,0,106,5,2.1,4.6297083,10176894.0,124194.3393
403,0,60,60,3,15.6,8,0,1,3,102,1,66,2.8,8,15,0.25,75,3,17,2,2.5,5.5115575,7816068.0,95383.85689
404,11,156,153,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,2.8,6.1729444,19998108.0,244048.1162
405,2,610,585,4,14.0,8,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.1,2.4250853,16654716.0,203246.8304
406,16,342,339,4,13.3,8,0,1,3,89,1,55,2.5,16,28,0.5,47,2,49,5,1.2,2.6455476,15534324.0,189574.0591
407,4,285,282,4,14.0,8,0,1,3,99,1,64,2.8,8,28,0.5,40,2,42,5,1.36,2.99828728,14938560.0,182303.6173
408,10,211,208,3,15.6,8,0,1,3,56,1,36,2.0,4,25,0.48828125,47,2,49,5,2.2,4.8501706,3636828.0,44382.24968
409,10,293,290,3,11.6,0,0,0,0,37,1,22,1.1,2,22,0.03125,43,2,45,5,1.15,2.53531645,2707169.4,33037.10492
410,10,461,458,5,15.6,8,0,1,3,102,1,66,2.8,8,28,0.5,101,3,66,5,2.67,5.88634341,17117100.0,208889.5614
411,10,486,483,4,14.0,18,0,1,9,102,1,66,2.8,8,28,0.5,74,3,16,5,1.7,3.7478591,17277156.0,210842.8145
412,7,6,6,3,15.6,8,0,1,3,56,1,36,2.0,4,8,1.0,6,0,77,5,2.1,4.6297083,4170348.0,50893.09315
413,0,79,79,0,13.3,13,1,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.6,3.5273968,7015876.92,85618.67682
414,2,599,574,0,13.3,13,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.27,2.79987121,8251776.0,100701.0457
415,4,239,236,3,15.6,8,0,1,3,74,1,46,2.5,4,15,0.25,24,0,95,2,2.3,5.0706329,5325418.8,64989.06927
416,4,274,271,3,13.3,0,0,0,0,56,1,36,2.0,4,2,0.125,47,2,49,5,1.65,3.63762795,6126588.0,74766.18589
417,7,109,106,4,14.0,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.43,3.15261089,13338000.0,162771.0868
418,4,239,236,3,15.6,0,0,0,0,74,1,46,2.5,8,8,1.0,53,2,55,5,2.14,4.71789322,4801235.4,58592.16556
419,10,454,451,4,14.0,15,0,1,3,106,1,70,1.8,8,15,0.25,35,0,106,5,1.75,3.85809025,10807158.96,131885.8157
420,10,585,560,0,15.6,11,1,1,14,102,1,66,2.8,16,28,0.5,75,3,17,5,2.0,4.409246,16885908.0,206068.1959
421,3,269,266,3,12.3,24,0,0,11,41,1,24,1.1,6,34,0.0625,43,2,45,5,1.4,3.0864722,3992508.0,48722.81199
422,7,366,363,3,15.6,8,0,1,3,104,1,68,2.9,8,15,0.25,55,2,57,5,2.31,5.09267913,12688884.0,154849.5606
423,2,563,538,3,15.6,8,0,1,3,59,1,38,2.4,8,8,1.0,72,3,14,2,2.3,5.0706329,5308524.0,64782.89256
424,4,56,56,1,17.3,10,0,0,9,103,1,67,2.9,16,16,1.25,80,3,22,5,4.42,9.74443366,24888708.0,303730.848
425,4,258,255,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,76,3,18,5,2.62,5.77611226,10305828.0,125767.7931
426,4,247,244,3,15.6,8,0,1,3,106,1,70,1.8,8,19,2.25,7,0,78,5,2.02,4.45333846,10158220.8,123966.4597
427,4,279,276,4,14.0,8,0,1,3,99,1,64,2.8,8,15,0.25,53,2,55,2,1.6,3.5273968,9772308.0,119256.9496
428,7,320,317,1,17.3,8,0,1,3,102,1,66,2.8,12,16,1.25,80,3,22,5,3.35,7.38548705,17775108.0,216919.6017
429,12,145,142,0,11.6,13,1,1,3,37,1,22,1.1,4,24,0.03125,43,2,45,5,1.16,2.55736268,2658708.0,32445.70331
430,15,93,90,2,11.6,0,0,0,0,36,1,21,1.6,4,5,0.015625,41,2,43,1,1.15,2.53531645,2391948.0,29190.28157
431,10,474,471,3,13.3,15,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.4,3.0864722,8980920.0,109599.1985
432,10,215,212,3,14.0,15,0,1,3,60,1,39,2.7,4,2,0.125,53,2,55,5,1.7,3.7478591,5326308.0,64999.92068
433,10,489,486,5,15.6,12,0,1,14,99,1,64,2.8,16,28,0.5,72,3,14,5,2.3,5.0706329,21740940.0,265316.8715
434,10,479,476,3,15.6,8,0,1,3,104,1,68,2.9,16,28,0.5,104,3,69,5,2.5,5.5115575,21776508.0,265750.9278
435,2,407,404,1,17.3,8,0,1,3,25,0,88,3.2,8,16,1.25,37,0,108,5,3.2,7.0547936,15071940.0,183931.3281
436,7,37,37,3,15.6,0,0,0,0,36,1,21,1.6,4,25,0.48828125,41,2,43,5,2.1,4.6297083,3085524.0,37654.37809
437,6,331,328,4,12.3,38,1,0,8,105,1,69,1.3,16,28,0.5,52,2,54,1,1.1,2.4250853,19553508.0,238622.4133
438,10,468,465,4,14.0,4,0,0,9,97,1,62,2.7,24,28,0.5,53,2,55,5,1.32,2.91010236,21180744.0,258480.4859
439,2,537,514,3,15.6,8,0,1,3,74,1,46,2.5,4,15,0.25,53,2,55,2,2.0,4.409246,4970628.0,60659.35836
440,10,207,204,3,17.3,2,0,0,2,8,0,7,2.5,8,8,1.0,15,0,86,5,2.8,6.1729444,4614948.0,56318.79605
441,4,247,244,3,15.6,8,0,1,3,83,1,53,1.6,4,15,0.25,7,0,78,5,2.2,4.8501706,6660108.0,81277.02936
442,10,472,469,4,12.5,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.36,2.99828728,12706668.0,155066.5887
443,10,208,205,3,15.6,8,0,1,3,113,1,87,1.1,4,2,0.125,44,2,46,5,2.2,4.8501706,3103308.0,37871.4062
444,7,312,309,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.2,4.8501706,9772308.0,119256.9496
445,4,279,276,3,14.0,8,0,1,3,79,1,49,2.8,8,15,0.25,69,3,11,5,1.64,3.61558172,10483668.0,127938.0743
446,0,76,76,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,2,2.4,5.2910952,3928485.6,47941.51078
447,4,350,347,5,15.6,8,0,1,3,114,1,90,3.0,8,35,1.0625,108,3,73,5,2.23,4.91630929,17721756.0,216268.5174
448,11,191,188,1,15.6,8,0,1,3,77,1,47,2.5,8,15,0.25,75,3,17,5,2.2,4.8501706,9138664.08,111524.2379
449,13,428,425,4,13.5,37,1,0,6,100,1,65,2.5,16,28,0.5,58,2,60,5,1.25,2.75577875,23021388.0,280942.8959
450,7,24,24,3,15.6,0,0,0,0,74,1,46,2.5,8,2,0.125,53,2,55,5,1.91,4.21082993,5237388.0,63914.7801
451,4,350,347,5,15.6,15,0,1,3,94,1,60,2.7,16,15,0.25,108,3,73,5,2.17,4.78403191,17561700.0,214315.2643
452,7,366,363,5,15.6,15,0,1,3,104,1,68,2.9,8,28,0.5,53,2,55,5,2.31,5.09267913,13640328.0,166460.5648
453,10,466,463,3,14.0,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.65,3.63762795,11959740.0,145951.4079
454,4,247,244,3,15.6,8,0,1,3,106,1,70,1.8,8,3,1.125,7,0,78,5,2.36,5.20291028,8705268.0,106235.2627
455,4,236,233,0,11.6,36,1,0,0,112,1,86,1.6,4,25,0.48828125,42,2,44,5,1.47,3.24079581,4259268.0,51978.23373
456,4,56,56,3,17.3,15,0,1,3,101,1,66,2.7,8,8,1.0,79,3,21,5,4.42,9.74443366,18193032.0,222019.7624
457,13,428,425,4,13.5,37,1,0,6,52,1,34,2.2,4,2,0.125,52,2,54,5,1.252,2.760187996,8794188.0,107320.4033
458,13,428,425,4,13.5,37,1,0,6,100,1,65,2.5,8,15,0.25,58,2,60,5,1.25,2.75577875,15996708.0,195216.7901
459,7,41,41,3,17.3,2,0,0,2,56,1,36,2.0,8,15,0.25,47,2,49,5,2.5,5.5115575,5689990.8,69438.14564
460,0,71,71,3,15.6,8,0,1,3,56,1,36,2.0,4,8,1.0,72,3,14,5,2.23,4.91630929,4837248.0,59031.64749
461,0,494,491,2,11.6,0,0,0,0,36,1,21,1.6,4,2,0.125,41,2,43,5,1.4,3.0864722,3868020.0,47203.61518
462,2,357,354,3,15.6,8,0,1,3,74,1,46,2.5,8,8,1.0,53,2,55,5,2.37,5.22495651,6660108.0,81277.02936
463,10,219,216,3,14.0,15,0,1,3,97,1,62,2.7,8,28,0.5,31,0,102,4,1.5,3.3069345,7104708.0,86702.73226
464,10,479,476,3,15.6,8,0,1,3,104,1,68,2.9,8,15,0.25,104,3,69,5,2.67,5.88634341,18584280.0,226794.381
465,2,560,535,3,15.6,0,0,0,0,113,1,87,1.1,4,25,0.48828125,43,2,45,5,2.0,4.409246,2703168.0,32988.2736
466,0,59,59,3,15.6,0,0,0,0,56,1,36,2.0,4,25,0.48828125,85,3,27,5,2.2,4.8501706,4170348.0,50893.09315
467,4,247,244,3,15.6,8,0,1,3,83,1,53,1.6,8,21,2.0,7,0,78,5,2.02,4.45333846,6749028.0,82362.16994
468,7,318,315,1,17.3,15,0,1,3,102,1,66,2.8,12,8,1.0,79,3,21,5,3.78,8.33347494,15107508.0,184365.3844
469,10,484,481,4,14.0,20,0,1,9,91,1,57,2.6,12,15,0.25,47,2,49,5,1.4,3.0864722,16521336.0,201619.1196
470,7,420,417,0,13.3,11,1,1,14,106,1,70,1.8,8,28,0.5,61,2,109,5,1.29,2.84396367,17775108.0,216919.6017
471,7,593,568,3,15.6,8,0,1,3,74,1,46,2.5,8,25,0.48828125,1,0,1,5,1.9,4.1887837,10261368.0,125225.2228
472,6,331,328,4,12.3,38,1,0,8,82,1,52,1.2,8,2,0.125,52,2,54,1,1.1,2.4250853,11337300.0,138355.4238
473,4,284,281,4,13.3,7,1,1,3,83,1,53,1.6,8,15,0.25,61,2,109,5,1.42,3.13056466,16377730.2,199866.6175
474,2,600,575,3,15.6,12,0,1,14,92,1,58,2.6,12,3,1.125,48,2,50,5,2.06,4.54152338,11550708.0,140959.7612
475,4,287,284,3,14.0,0,0,0,0,58,1,37,2.3,8,2,0.125,47,2,49,5,1.79,3.94627517,6580080.0,80300.40284
476,4,354,351,5,15.6,8,0,1,3,102,1,66,2.8,8,15,0.25,101,3,66,5,1.78,3.92422894,21411936.0,261301.8514
477,10,485,482,3,14.0,8,0,1,3,74,1,46,2.5,8,7,0.000976563,53,2,55,5,1.7,3.7478591,12128688.0,148013.175
478,4,240,237,3,15.6,8,0,1,3,83,1,53,1.6,8,8,1.0,6,0,77,5,2.2,4.8501706,6002100.0,73246.98908
479,16,334,331,3,13.3,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.05,2.31485415,14867424.0,181435.5048
480,4,257,254,3,15.6,15,0,1,3,106,1,70,1.8,8,28,0.5,72,3,14,5,2.16,4.76198568,11221704.0,136944.7411
481,4,546,523,3,15.6,0,0,0,0,59,1,38,2.4,4,8,1.0,53,2,55,5,2.18,4.80607814,5216047.2,63654.34636
482,7,361,358,3,13.3,15,0,1,3,83,1,53,1.6,4,2,0.125,61,2,109,5,1.49,3.28488827,6455592.0,78781.20603
483,3,271,268,3,15.6,8,0,1,3,30,1,16,1.44,4,34,0.0625,40,2,42,5,1.89,4.16673747,2213218.8,27009.14901
484,10,455,452,3,15.6,0,0,0,0,54,1,36,2.0,4,2,0.125,47,2,49,5,2.3,5.0706329,5023980.0,61310.44271
485,10,454,451,3,14.0,15,0,1,3,83,1,53,1.6,8,15,0.25,61,2,109,5,1.75,3.85809025,9327708.0,113831.2467
486,4,350,347,5,15.6,15,0,1,3,94,1,60,2.7,16,28,0.5,108,3,73,5,2.17,4.78403191,20789496.0,253705.8673
487,4,576,551,3,15.6,8,0,1,3,102,1,66,2.8,16,28,0.5,75,3,17,5,2.06,4.54152338,16885908.0,206068.1959
488,10,492,489,4,12.5,15,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.36,2.99828728,15987816.0,195108.2761
489,2,613,588,4,12.5,8,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,0.91,2.00620693,17339400.0,211602.4129
490,10,476,473,3,15.6,15,0,1,3,74,1,46,2.5,8,15,0.25,72,3,14,5,2.3,5.0706329,8998615.08,109815.1414
491,16,336,333,4,13.3,7,1,1,3,97,1,62,2.7,32,28,0.5,53,2,55,5,1.05,2.31485415,24888708.0,303730.848
492,2,538,515,1,15.6,8,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,1.99,4.38719977,12004200.0,146493.9782
493,0,59,59,3,15.6,0,0,0,0,1,0,1,2.5,8,8,1.0,34,0,105,5,2.2,4.8501706,5148468.0,62829.63952
494,2,388,385,1,17.3,13,1,1,3,92,1,58,2.6,24,16,1.25,90,3,32,5,4.33,9.54601759,11283948.0,137704.3395
495,10,491,488,4,12.5,9,0,0,0,68,1,41,2.3,8,7,0.000976563,47,2,49,5,1.3,2.8660099,9772308.0,119256.9496
496,10,234,231,3,15.6,8,0,1,3,106,1,70,1.8,8,15,0.25,61,2,109,5,2.17,4.78403191,7993018.8,97543.28664
497,7,111,108,3,14.0,8,0,1,3,99,1,64,2.8,8,11,1.0,53,2,55,5,1.48,3.26284204,15552108.0,189791.0873
498,10,452,449,3,13.3,15,0,1,3,59,1,38,2.4,8,15,0.25,53,2,55,5,1.4,3.0864722,8438508.0,102979.8409
499,10,459,456,3,15.6,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.3,5.0706329,8100612.0,98856.30674
500,2,533,510,2,11.6,0,0,0,0,37,1,22,1.1,4,34,0.0625,43,2,45,5,1.2,2.6455476,3023280.0,36894.77968
501,7,5,5,3,15.6,0,0,0,0,74,1,46,2.5,8,15,0.25,6,0,77,5,1.91,4.21082993,5504059.08,67169.11669
502,10,590,565,0,13.9,13,1,1,3,83,1,53,1.6,8,15,0.25,61,2,109,5,1.4,3.0864722,14218308.0,173513.9786
503,10,205,202,3,14.0,0,0,0,0,37,1,22,1.1,4,25,0.48828125,43,2,45,5,2.1,4.6297083,2658708.0,32445.70331
504,10,100,97,2,11.6,0,0,0,0,36,1,21,1.6,4,6,0.015625,41,2,43,1,1.25,2.75577875,2356380.0,28756.22534
505,10,452,449,3,13.3,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.44,3.17465712,8438508.0,102979.8409
506,2,608,583,3,15.6,8,0,1,3,97,1,62,2.7,8,16,1.25,53,2,55,5,2.0,4.409246,10883808.0,132821.2069
507,0,66,66,3,15.6,15,0,1,3,83,1,53,1.6,4,8,1.0,98,3,40,5,2.2,4.8501706,5450796.0,66519.11749
508,7,120,117,4,13.3,15,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.34,2.95419482,11764116.0,143564.0986
509,10,291,288,1,15.6,15,0,1,3,102,1,66,2.8,8,16,1.25,79,3,21,4,2.4,5.2910952,10216908.0,124682.6525
510,4,575,550,4,13.3,13,1,1,3,74,1,46,2.5,8,2,0.125,53,2,55,5,1.29,2.84396367,7993908.0,97554.13804
511,0,63,63,3,15.6,8,0,1,3,97,1,62,2.7,4,25,0.48828125,72,3,14,5,2.2,4.8501706,5681988.0,69340.48299
512,4,550,527,3,15.6,8,0,1,3,74,1,46,2.5,8,8,1.0,53,2,55,5,2.18,4.80607814,7433712.0,90717.7524
513,4,247,244,3,15.6,8,0,1,3,106,1,70,1.8,16,19,2.25,7,0,78,5,2.2,4.8501706,10841482.08,132304.6799
514,18,303,300,3,15.6,15,0,1,3,106,1,70,1.8,16,15,0.25,98,3,40,4,1.95,4.29901485,12448355.4,151914.2553
515,2,532,509,2,11.6,0,0,0,0,37,1,22,1.1,2,22,0.03125,43,2,45,5,1.1,2.4250853,2178540.0,26585.94418
516,7,28,28,3,15.6,36,1,0,0,83,1,53,1.6,4,8,1.0,61,2,109,5,2.04,4.49743092,4636911.24,56586.82577
517,2,385,382,1,15.6,8,0,1,3,102,1,66,2.8,24,28,0.5,96,3,38,5,2.24,4.93835552,26391456.0,322069.7238
518,7,370,367,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,69,3,11,5,2.04,4.49743092,7904988.0,96468.99747
519,2,143,140,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,94,3,36,5,3.0,6.613869,13373568.0,163205.1431
520,10,292,289,1,15.6,15,0,1,3,102,1,66,2.8,8,16,1.25,79,3,21,5,3.2,7.0547936,12439908.0,151811.167
521,7,419,416,4,13.3,15,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.32,2.91010236,12439908.0,151811.167
522,4,279,276,3,14.0,8,0,1,3,78,1,48,2.6,8,15,0.25,53,2,55,5,1.64,3.61558172,11379359.16,138868.6953
523,7,362,359,3,15.6,0,0,0,0,56,1,36,2.0,4,2,0.125,47,2,49,5,1.63,3.59353549,6126588.0,74766.18589
524,4,252,249,3,17.3,15,0,1,3,83,1,53,1.6,8,3,1.125,7,0,78,2,2.8,6.1729444,7904988.0,96468.99747
525,10,458,455,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,2.02,4.45333846,11915280.0,145408.8376
526,10,209,206,3,15.6,8,0,1,3,97,1,62,2.7,4,8,1.0,66,3,8,5,2.2,4.8501706,7104708.0,86702.73226
527,10,211,208,3,15.6,0,0,0,0,56,1,36,2.0,8,21,2.0,67,3,9,4,2.2,4.8501706,4081428.0,49807.95257
528,4,239,236,3,15.6,8,0,1,3,74,1,46,2.5,4,25,0.48828125,24,0,95,5,2.3,5.0706329,5201820.0,63480.72387
529,4,281,278,3,15.6,8,0,1,3,79,1,49,2.8,8,15,0.25,53,2,55,5,1.9,4.1887837,12244284.0,149423.8577
530,4,56,56,1,17.3,15,0,1,3,102,1,66,2.8,16,3,1.125,80,3,22,5,4.42,9.74443366,26789550.84,326927.8982
531,16,410,407,3,15.6,15,0,1,3,74,1,46,2.5,8,25,0.48828125,53,2,55,5,2.0,4.409246,7647120.0,93322.08979
532,2,616,591,3,15.6,12,0,1,14,97,1,62,2.7,8,16,1.25,89,3,31,5,2.0,4.409246,11550708.0,140959.7612
533,12,414,411,3,13.3,15,0,1,3,41,1,24,1.1,4,24,0.03125,43,2,45,5,1.2,2.6455476,3281148.0,40041.68736
534,2,384,381,1,15.6,15,0,1,3,77,1,47,2.5,8,3,1.125,79,3,21,5,2.3,5.0706329,14662908.0,178939.6815
535,4,281,278,3,15.6,8,0,1,3,99,1,64,2.8,8,15,0.25,69,3,11,5,1.93,4.25492239,12173148.0,148555.7453
536,4,247,244,3,15.6,8,0,1,3,83,1,53,1.6,8,15,0.25,7,0,78,5,2.2,4.8501706,7090569.72,86530.1949
537,7,50,50,3,15.6,8,0,1,3,112,1,86,1.6,4,15,0.25,42,2,44,5,1.86,4.10059878,3547819.08,43296.02396
538,7,313,310,1,17.3,8,0,1,3,102,1,66,2.8,12,8,1.0,79,3,21,5,2.62,5.77611226,15996708.0,195216.7901
539,10,475,472,3,14.0,15,0,1,3,97,1,62,2.7,8,15,0.25,72,3,14,5,1.87,4.12264501,7638228.0,93213.57573
540,4,575,550,4,13.3,31,1,1,13,106,1,70,1.8,8,15,0.25,61,2,109,5,1.2,2.6455476,12439908.0,151811.167
541,4,548,525,3,14.0,8,0,1,3,56,1,36,2.0,4,2,0.125,47,2,49,5,1.6,3.5273968,6543356.04,79852.23978
542,7,121,118,4,13.3,21,0,1,13,97,1,62,2.7,8,15,0.25,53,2,55,5,1.34,2.95419482,10181340.0,124248.5963
543,0,60,60,1,15.6,8,0,1,3,77,1,47,2.5,8,8,1.0,75,3,17,2,2.4,5.2910952,7095816.0,86594.2182
544,2,541,518,3,15.6,0,0,0,0,17,0,74,1.8,4,25,0.48828125,13,0,84,5,2.0,4.409246,3103308.0,37871.4062
545,7,363,360,3,15.6,8,0,1,3,59,1,38,2.4,4,2,0.125,53,2,55,5,2.1,4.6297083,6273306.0,76556.66784
546,10,453,450,3,14.0,8,0,1,3,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.87,4.12264501,6980220.0,85183.53544
547,10,522,505,3,15.6,8,0,1,3,68,1,41,2.3,4,8,1.0,47,2,49,4,2.15,4.73993945,4111216.2,50171.47467
548,7,50,50,3,15.6,8,0,1,3,56,1,36,2.0,4,25,0.48828125,47,2,49,5,1.86,4.10059878,3530124.0,43080.08098
549,10,470,467,3,15.6,15,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.99,4.38719977,15374268.0,187620.8061
550,10,211,208,3,15.6,8,0,1,3,56,1,36,2.0,4,2,0.125,47,2,49,5,2.2,4.8501706,4437108.0,54148.51489
551,4,281,278,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.9,4.1887837,9932275.08,121209.1175
552,4,56,56,1,17.3,15,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,4.42,9.74443366,23999508.0,292879.4422
553,7,42,42,3,17.3,2,0,0,2,56,1,36,2.0,8,8,1.0,47,2,49,5,2.65,5.84225095,4838581.8,59047.9246
554,7,364,361,3,17.3,8,0,1,3,97,1,62,2.7,8,8,1.0,69,3,11,5,2.63,5.79815849,11381760.0,138897.9941
555,2,53,53,3,15.6,0,0,0,0,37,1,22,1.1,4,25,0.48828125,43,2,45,2,2.0,4.409246,1991808.0,24307.14897
556,12,411,408,3,13.3,15,0,1,3,30,1,16,1.44,4,22,0.03125,40,2,42,5,1.35,2.97624105,2267460.0,27671.08476
557,10,212,209,3,17.3,2,0,0,2,97,1,62,2.7,6,3,1.125,72,3,14,5,2.8,6.1729444,8438508.0,102979.8409
558,7,32,32,3,15.6,15,0,1,3,2,0,2,2.5,6,2,0.125,7,0,78,5,1.91,4.21082993,5058658.8,61733.64753
559,4,546,523,3,15.6,0,0,0,0,56,1,36,2.0,4,8,1.0,22,0,93,5,2.18,4.80607814,5494366.8,67050.83637
560,0,423,420,0,11.6,13,1,1,3,38,1,22,2.0,4,22,0.03125,43,2,45,5,1.25,2.75577875,3103308.0,37871.4062
561,10,526,507,3,15.6,8,0,1,3,60,1,39,2.7,4,2,0.125,53,2,55,5,2.05,4.51947715,5601960.0,68363.85647
562,7,108,105,4,13.3,19,1,1,13,47,1,29,1.2,16,28,0.5,46,2,48,5,1.16,2.55736268,17472780.0,213230.1238
563,10,481,478,3,17.3,15,0,1,3,102,1,66,2.8,8,15,0.25,109,3,74,5,3.4,7.4957182,26667108.0,325433.6596
564,2,136,133,3,15.6,8,0,1,3,77,1,47,2.5,8,3,1.125,75,3,17,5,2.5,5.5115575,7460388.0,91043.29457
565,4,575,550,4,13.3,11,1,1,14,83,1,53,1.6,8,2,0.125,61,2,109,5,1.21,2.66759383,14218308.0,173513.9786
566,4,281,278,3,15.6,0,0,0,0,78,1,48,2.6,4,25,0.48828125,53,2,55,5,1.93,4.25492239,8527428.0,104064.9815
567,5,297,294,3,15.6,0,0,0,0,74,1,46,2.5,8,8,1.0,53,2,55,5,2.2,4.8501706,6571188.0,80191.88878
568,10,208,205,3,15.6,8,0,1,3,113,1,87,1.1,4,25,0.48828125,44,2,46,5,2.2,4.8501706,3058848.0,37328.83591
569,10,458,455,3,14.0,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.02,4.45333846,8803080.0,107428.9173
570,7,594,569,5,17.3,2,0,0,2,79,1,49,2.8,8,25,0.48828125,101,3,66,5,3.14,6.92251622,16547923.08,201943.5766
571,7,1,1,3,14.0,0,0,0,0,112,1,86,1.6,8,21,2.0,42,2,44,5,1.94,4.27696862,3458988.0,42211.96852
572,7,36,36,3,15.6,15,0,1,3,15,0,12,3.0,6,15,0.25,7,0,78,5,1.95,4.29901485,5770908.0,70425.62357
573,10,476,473,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.3,5.0706329,7380360.0,90066.66805
574,10,528,507,3,15.6,8,0,1,3,83,1,53,1.6,4,25,0.48828125,53,2,55,5,2.05,4.51947715,6091020.0,74332.12966
575,12,413,410,3,14.0,8,0,1,3,30,1,16,1.44,4,24,0.03125,40,2,42,5,1.4,3.0864722,2214108.0,27020.00041
576,16,443,440,4,14.0,7,1,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.24,2.73373252,16583580.0,202378.718
577,10,227,224,1,17.3,15,0,1,3,93,1,59,2.7,32,16,1.25,80,3,22,5,4.6,10.1412658,23679396.0,288972.9362
578,11,188,185,1,17.3,8,0,1,3,103,1,67,2.9,16,29,1.5,80,3,22,5,4.14,9.12713922,24266268.0,296134.864
579,4,239,236,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,24,0,95,2,2.2,4.8501706,6660196.92,81278.1145
580,12,414,411,3,14.0,15,0,1,3,41,1,24,1.1,4,24,0.03125,43,2,45,5,1.45,3.19670335,3458988.0,42211.96852
581,4,281,278,3,15.6,0,0,0,0,78,1,48,2.6,8,25,0.48828125,53,2,55,5,1.9,4.1887837,8967759.84,109438.5977
582,7,361,358,3,13.3,8,0,1,3,59,1,38,2.4,4,2,0.125,53,2,55,5,1.49,3.28488827,6393348.0,78021.60762
583,4,281,278,3,15.6,8,0,1,3,99,1,64,2.8,16,15,0.25,69,3,11,5,1.93,4.25492239,13670471.88,166828.4275
584,4,89,86,2,11.6,0,0,0,0,36,1,21,1.6,4,5,0.015625,41,2,43,1,1.26,2.77782498,2623140.0,32011.64708
585,11,189,186,1,17.3,8,0,1,3,93,1,59,2.7,16,3,1.125,93,3,35,5,4.5,9.9208035,20887308.0,254899.522
586,7,315,312,1,17.3,15,0,1,3,102,1,66,2.8,16,16,1.25,75,3,17,5,3.78,8.33347494,13320216.0,162554.0587
587,10,484,481,4,14.0,15,0,1,3,91,1,57,2.6,12,15,0.25,47,2,49,5,1.4,3.0864722,14876316.0,181544.0189
588,10,231,228,3,15.6,36,1,0,0,106,1,70,1.8,12,8,1.0,53,2,55,5,2.2,4.8501706,5415228.0,66085.06126
